scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_high_dur_100h,high,100,1800000,400000,6576567.936596976,ok,optimal,39533104164.03436,15530.349998494028,73856.00219865415,111331.18400243651,639.2400924025106,38836.83894839673,2556.9603696100426,3883683.894839674,26709.97703153087,436097890.82990724,339808796.33987176,96289094.49003547,328828396.82984877,120.22411855290784,356250216.1813643,29670958296.632393,933814878.8999683,11172040670.806356,17565102746.926064,8107205207.691105,110417866.62299679,7996787341.0681095,1015076766.8398634,1015076766.8398634,0.0,0.0,739863892.867164,739863892.867164,38793240271.16337,739863892.867164,39533104164.03053,0.0038299560546875
