scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_high_dur_10h,high,10,1800000,400000,6576567.936596976,ok,optimal,50977412996.89424,17625.901022227263,155164.7682882427,62201.66508338699,32876.03918472799,45773.621485574426,131504.15673891196,457736.2148557442,20751.120173214866,458609509.874353,341415977.16132385,117193532.71302915,328828396.82984877,155.02740483594044,357857397.0028165,34345032135.55375,1059816979.6669123,23471445114.640667,9813770041.246168,15103898545.146044,5678777274.66747,9425121270.478573,788618423.3279791,788618423.3279791,0.0,0.0,739863892.8671689,739863892.8671689,50237549104.02777,739863892.8671689,50977412996.89494,-0.000701904296875
