scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_high_dur_72h,high,72,1800000,400000,6576567.936596976,ok,optimal,40281284363.3086,16916.609330568375,86338.04530650954,100008.38496944154,0.0,40996.01247393023,0.0,2951712.898122976,32734.652366758615,437055033.45787185,341389595.6489058,95665437.80896604,328828396.82984877,122.49940927137149,357831015.49039835,29856007158.106617,1017168415.0682119,13060172834.80615,15778665908.232254,8441376859.259789,0.0,8441376859.259789,1244036453.0770903,1244036453.0770903,0.0,0.0,739863892.8671644,739863892.8671644,39541420470.4435,739863892.8671644,40281284363.31066,-0.0020599365234375
