scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_low_dur_72h,low,72,1800000,400000,6576567.936596976,ok,optimal,35576609067.39377,23527.665475954276,58706.78648960253,111405.6170217845,562.5728882821294,27447.497238333613,2250.2915531285175,1976219.8011600203,31995.693668176464,378653417.4523935,333833463.7466849,44819953.70570856,328828396.82984877,108.19202176691198,350274883.5881777,27871977819.610508,1414680550.6223412,8880450969.307085,17576846299.681084,5748814033.686373,97174909.52513082,5651639124.161242,1215953321.2309086,1215953321.2309086,0.0,0.0,739863892.8671737,739863892.8671737,34836745174.527794,739863892.8671737,35576609067.394966,-0.00119781494140625
