scenario_id,renewable_correlation_case,co2_baseline_frac,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_low_co2frac_0.1,low,0.1,100,1800000,400000,13153135.873193951,ok,optimal,32857953334.507305,30085.405132933753,49988.92135296347,102130.62053207928,0.0,22967.985722949536,0.0,2296798.5722949537,30648.29470733018,339509979.7188971,313616407.2215802,25893572.497316897,328828396.82984877,99.92431812849044,346499246.904566,25484203160.039513,1808986851.783205,7561718016.402803,16113498291.853508,4729275153.499541,0.0,4729275153.499541,1164747235.2352276,1164747235.2352276,0.0,0.0,1479727785.734358,1479727785.734358,31378225548.774284,1479727785.734358,32857953334.508644,-0.001338958740234375
