scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_low_dur_100h,low,100,1800000,400000,6576567.936596976,ok,optimal,35230777686.61704,23849.945026093606,58535.39397254036,109473.01510615388,401.5709920676404,27392.802939926038,1606.2839682705617,2739280.2939926037,32119.423369426462,374483993.84827244,334585132.323601,39898861.524671435,328828396.82984877,107.1403139943753,351026552.16509384,27560516553.8449,1434058699.802139,8854524787.083736,17271933066.959023,5709741737.728241,69364567.03636988,5640377170.691871,1220655502.1784494,1220655502.1784494,0.0,0.0,739863892.8671768,739863892.8671768,34490913793.75159,739863892.8671768,35230777686.61877,-0.0017242431640625
