time_utc,45.7000_-120.7000_wind_cf,45.7000_-120.7000_solar_cf,33.9000_-116.8000_wind_cf,33.9000_-116.8000_solar_cf,39.5000_-104.5000_wind_cf,39.5000_-104.5000_solar_cf
2023-01-01 00:00:00+00:00,0.18,0.0,0.249,0.0,0.01,0.0
2023-01-01 01:00:00+00:00,0.206,0.0,0.302,0.0,0.02,0.0
2023-01-01 02:00:00+00:00,0.213,0.0,0.384,0.0,0.028,0.0
2023-01-01 03:00:00+00:00,0.21,0.0,0.423,0.0,0.014,0.0
2023-01-01 04:00:00+00:00,0.22,0.0,0.488,0.0,0.006,0.0
2023-01-01 05:00:00+00:00,0.241,0.0,0.502,0.0,0.001,0.0
2023-01-01 06:00:00+00:00,0.249,0.0,0.615,0.0,0.0,0.0
2023-01-01 07:00:00+00:00,0.233,0.0,0.718,0.0,0.0,0.0
2023-01-01 08:00:00+00:00,0.195,0.0,0.818,0.0,0.0,0.0
2023-01-01 09:00:00+00:00,0.175,0.0,0.834,0.0,0.0,0.0
2023-01-01 10:00:00+00:00,0.157,0.0,0.661,0.0,0.0,0.0
2023-01-01 11:00:00+00:00,0.137,0.0,0.544,0.0,0.0,0.0
2023-01-01 12:00:00+00:00,0.119,0.0,0.424,0.0,0.005,0.0
2023-01-01 13:00:00+00:00,0.105,0.0,0.389,0.0,0.049,0.0
2023-01-01 14:00:00+00:00,0.086,0.0,0.343,0.0,0.135,0.016
2023-01-01 15:00:00+00:00,0.062,0.0,0.382,0.008,0.161,0.126
2023-01-01 16:00:00+00:00,0.031,0.082,0.444,0.124,0.123,0.25
2023-01-01 17:00:00+00:00,0.006,0.264,0.535,0.404,0.167,0.275
2023-01-01 18:00:00+00:00,0.0,0.447,0.68,0.622,0.181,0.185
2023-01-01 19:00:00+00:00,0.0,0.527,0.75,0.624,0.171,0.155
2023-01-01 20:00:00+00:00,0.0,0.556,0.739,0.553,0.192,0.15
2023-01-01 21:00:00+00:00,0.001,0.471,0.697,0.394,0.164,0.128
2023-01-01 22:00:00+00:00,0.004,0.283,0.632,0.246,0.118,0.054
2023-01-01 23:00:00+00:00,0.022,0.119,0.46,0.127,0.105,0.0
2023-01-02 00:00:00+00:00,0.069,0.0,0.285,0.004,0.058,0.0
2023-01-02 01:00:00+00:00,0.116,0.0,0.313,0.0,0.007,0.0
2023-01-02 02:00:00+00:00,0.133,0.0,0.273,0.0,0.0,0.0
2023-01-02 03:00:00+00:00,0.137,0.0,0.233,0.0,0.0,0.0
2023-01-02 04:00:00+00:00,0.124,0.0,0.204,0.0,0.0,0.0
2023-01-02 05:00:00+00:00,0.117,0.0,0.144,0.0,0.0,0.0
2023-01-02 06:00:00+00:00,0.127,0.0,0.058,0.0,0.0,0.0
2023-01-02 07:00:00+00:00,0.16,0.0,0.021,0.0,0.002,0.0
2023-01-02 08:00:00+00:00,0.201,0.0,0.006,0.0,0.001,0.0
2023-01-02 09:00:00+00:00,0.243,0.0,0.002,0.0,0.0,0.0
2023-01-02 10:00:00+00:00,0.259,0.0,0.0,0.0,0.0,0.0
2023-01-02 11:00:00+00:00,0.206,0.0,0.0,0.0,0.0,0.0
2023-01-02 12:00:00+00:00,0.204,0.0,0.0,0.0,0.0,0.0
2023-01-02 13:00:00+00:00,0.27,0.0,0.001,0.0,0.002,0.0
2023-01-02 14:00:00+00:00,0.334,0.0,0.004,0.0,0.008,0.006
2023-01-02 15:00:00+00:00,0.349,0.0,0.005,0.027,0.017,0.097
2023-01-02 16:00:00+00:00,0.295,0.05,0.006,0.117,0.004,0.193
2023-01-02 17:00:00+00:00,0.345,0.197,0.026,0.233,0.0,0.334
2023-01-02 18:00:00+00:00,0.315,0.401,0.071,0.532,0.008,0.387
2023-01-02 19:00:00+00:00,0.294,0.519,0.119,0.443,0.055,0.293
2023-01-02 20:00:00+00:00,0.301,0.546,0.195,0.356,0.119,0.243
2023-01-02 21:00:00+00:00,0.295,0.506,0.294,0.295,0.201,0.14
2023-01-02 22:00:00+00:00,0.296,0.386,0.313,0.177,0.243,0.053
2023-01-02 23:00:00+00:00,0.351,0.158,0.296,0.07,0.247,0.0
2023-01-03 00:00:00+00:00,0.433,0.0,0.183,0.0,0.287,0.0
2023-01-03 01:00:00+00:00,0.415,0.0,0.167,0.0,0.393,0.0
2023-01-03 02:00:00+00:00,0.346,0.0,0.124,0.0,0.5,0.0
2023-01-03 03:00:00+00:00,0.234,0.0,0.133,0.0,0.51,0.0
2023-01-03 04:00:00+00:00,0.126,0.0,0.175,0.0,0.512,0.0
2023-01-03 05:00:00+00:00,0.06,0.0,0.251,0.0,0.499,0.0
2023-01-03 06:00:00+00:00,0.019,0.0,0.318,0.0,0.52,0.0
2023-01-03 07:00:00+00:00,0.002,0.0,0.333,0.0,0.516,0.0
2023-01-03 08:00:00+00:00,0.0,0.0,0.362,0.0,0.481,0.0
2023-01-03 09:00:00+00:00,0.0,0.0,0.278,0.0,0.386,0.0
2023-01-03 10:00:00+00:00,0.0,0.0,0.206,0.0,0.293,0.0
2023-01-03 11:00:00+00:00,0.0,0.0,0.155,0.0,0.245,0.0
2023-01-03 12:00:00+00:00,0.0,0.0,0.112,0.0,0.193,0.0
2023-01-03 13:00:00+00:00,0.0,0.0,0.066,0.0,0.131,0.0
2023-01-03 14:00:00+00:00,0.0,0.0,0.037,0.0,0.081,0.026
2023-01-03 15:00:00+00:00,0.001,0.0,0.028,0.007,0.052,0.264
2023-01-03 16:00:00+00:00,0.001,0.063,0.052,0.059,0.067,0.521
2023-01-03 17:00:00+00:00,0.0,0.208,0.08,0.184,0.078,0.672
2023-01-03 18:00:00+00:00,0.001,0.35,0.087,0.238,0.07,0.651
2023-01-03 19:00:00+00:00,0.001,0.43,0.103,0.294,0.063,0.652
2023-01-03 20:00:00+00:00,0.001,0.456,0.133,0.296,0.061,0.63
2023-01-03 21:00:00+00:00,0.001,0.47,0.111,0.219,0.049,0.531
2023-01-03 22:00:00+00:00,0.011,0.331,0.106,0.169,0.019,0.322
2023-01-03 23:00:00+00:00,0.101,0.083,0.073,0.065,0.001,0.028
2023-01-04 00:00:00+00:00,0.234,0.0,0.027,0.0,0.0,0.0
2023-01-04 01:00:00+00:00,0.259,0.0,0.05,0.0,0.059,0.0
2023-01-04 02:00:00+00:00,0.217,0.0,0.066,0.0,0.252,0.0
2023-01-04 03:00:00+00:00,0.155,0.0,0.071,0.0,0.436,0.0
2023-01-04 04:00:00+00:00,0.1,0.0,0.096,0.0,0.56,0.0
2023-01-04 05:00:00+00:00,0.065,0.0,0.06,0.0,0.635,0.0
2023-01-04 06:00:00+00:00,0.072,0.0,0.061,0.0,0.69,0.0
2023-01-04 07:00:00+00:00,0.069,0.0,0.07,0.0,0.708,0.0
2023-01-04 08:00:00+00:00,0.095,0.0,0.094,0.0,0.677,0.0
2023-01-04 09:00:00+00:00,0.167,0.0,0.091,0.0,0.562,0.0
2023-01-04 10:00:00+00:00,0.163,0.0,0.084,0.0,0.424,0.0
2023-01-04 11:00:00+00:00,0.186,0.0,0.069,0.0,0.333,0.0
2023-01-04 12:00:00+00:00,0.211,0.0,0.026,0.0,0.257,0.0
2023-01-04 13:00:00+00:00,0.256,0.0,0.005,0.0,0.176,0.0
2023-01-04 14:00:00+00:00,0.27,0.0,0.005,0.0,0.133,0.07
2023-01-04 15:00:00+00:00,0.42,0.0,0.022,0.014,0.135,0.411
2023-01-04 16:00:00+00:00,0.569,0.05,0.032,0.083,0.385,0.643
2023-01-04 17:00:00+00:00,0.566,0.161,0.061,0.174,0.684,0.776
2023-01-04 18:00:00+00:00,0.682,0.131,0.1,0.299,0.708,0.833
2023-01-04 19:00:00+00:00,0.695,0.112,0.132,0.271,0.636,0.826
2023-01-04 20:00:00+00:00,0.695,0.082,0.157,0.229,0.506,0.757
2023-01-04 21:00:00+00:00,0.622,0.056,0.16,0.215,0.448,0.619
2023-01-04 22:00:00+00:00,0.657,0.031,0.145,0.182,0.369,0.394
2023-01-04 23:00:00+00:00,0.692,0.006,0.104,0.09,0.271,0.058
2023-01-05 00:00:00+00:00,0.695,0.0,0.064,0.002,0.178,0.0
2023-01-05 01:00:00+00:00,0.667,0.0,0.076,0.0,0.115,0.0
2023-01-05 02:00:00+00:00,0.642,0.0,0.105,0.0,0.078,0.0
2023-01-05 03:00:00+00:00,0.601,0.0,0.119,0.0,0.095,0.0
2023-01-05 04:00:00+00:00,0.546,0.0,0.136,0.0,0.167,0.0
2023-01-05 05:00:00+00:00,0.529,0.0,0.139,0.0,0.278,0.0
2023-01-05 06:00:00+00:00,0.521,0.0,0.134,0.0,0.382,0.0
2023-01-05 07:00:00+00:00,0.554,0.0,0.126,0.0,0.442,0.0
2023-01-05 08:00:00+00:00,0.636,0.0,0.128,0.0,0.444,0.0
2023-01-05 09:00:00+00:00,0.672,0.0,0.158,0.0,0.376,0.0
2023-01-05 10:00:00+00:00,0.621,0.0,0.199,0.0,0.314,0.0
2023-01-05 11:00:00+00:00,0.528,0.0,0.212,0.0,0.233,0.0
2023-01-05 12:00:00+00:00,0.525,0.0,0.208,0.0,0.137,0.0
2023-01-05 13:00:00+00:00,0.568,0.0,0.198,0.0,0.062,0.0
2023-01-05 14:00:00+00:00,0.587,0.0,0.13,0.0,0.054,0.06
2023-01-05 15:00:00+00:00,0.55,0.0,0.102,0.023,0.122,0.305
2023-01-05 16:00:00+00:00,0.467,0.07,0.162,0.071,0.12,0.446
2023-01-05 17:00:00+00:00,0.337,0.152,0.275,0.097,0.105,0.516
2023-01-05 18:00:00+00:00,0.259,0.163,0.491,0.134,0.076,0.532
2023-01-05 19:00:00+00:00,0.281,0.112,0.59,0.108,0.04,0.608
2023-01-05 20:00:00+00:00,0.283,0.095,0.69,0.164,0.021,0.591
2023-01-05 21:00:00+00:00,0.233,0.078,0.754,0.268,0.006,0.408
2023-01-05 22:00:00+00:00,0.198,0.057,0.733,0.233,0.023,0.211
2023-01-05 23:00:00+00:00,0.195,0.021,0.629,0.125,0.09,0.019
2023-01-06 00:00:00+00:00,0.245,0.0,0.42,0.011,0.181,0.0
2023-01-06 01:00:00+00:00,0.313,0.0,0.398,0.0,0.294,0.0
2023-01-06 02:00:00+00:00,0.374,0.0,0.392,0.0,0.43,0.0
2023-01-06 03:00:00+00:00,0.456,0.0,0.368,0.0,0.491,0.0
2023-01-06 04:00:00+00:00,0.494,0.0,0.332,0.0,0.547,0.0
2023-01-06 05:00:00+00:00,0.484,0.0,0.296,0.0,0.607,0.0
2023-01-06 06:00:00+00:00,0.447,0.0,0.235,0.0,0.615,0.0
2023-01-06 07:00:00+00:00,0.391,0.0,0.128,0.0,0.541,0.0
2023-01-06 08:00:00+00:00,0.343,0.0,0.078,0.0,0.458,0.0
2023-01-06 09:00:00+00:00,0.269,0.0,0.057,0.0,0.438,0.0
2023-01-06 10:00:00+00:00,0.195,0.0,0.031,0.0,0.416,0.0
2023-01-06 11:00:00+00:00,0.155,0.0,0.015,0.0,0.341,0.0
2023-01-06 12:00:00+00:00,0.124,0.0,0.004,0.0,0.233,0.0
2023-01-06 13:00:00+00:00,0.1,0.0,0.001,0.0,0.195,0.0
2023-01-06 14:00:00+00:00,0.103,0.0,0.0,0.0,0.243,0.021
2023-01-06 15:00:00+00:00,0.136,0.0,0.0,0.129,0.258,0.116
2023-01-06 16:00:00+00:00,0.17,0.149,0.0,0.425,0.166,0.186
2023-01-06 17:00:00+00:00,0.131,0.329,0.0,0.631,0.06,0.219
2023-01-06 18:00:00+00:00,0.081,0.446,0.0,0.729,0.023,0.208
2023-01-06 19:00:00+00:00,0.095,0.56,0.0,0.765,0.012,0.169
2023-01-06 20:00:00+00:00,0.085,0.592,0.0,0.747,0.002,0.127
2023-01-06 21:00:00+00:00,0.062,0.462,0.0,0.67,0.0,0.098
2023-01-06 22:00:00+00:00,0.108,0.12,0.0,0.534,0.0,0.061
2023-01-06 23:00:00+00:00,0.231,0.014,0.0,0.32,0.002,0.0
2023-01-07 00:00:00+00:00,0.285,0.0,0.003,0.058,0.004,0.0
2023-01-07 01:00:00+00:00,0.283,0.0,0.015,0.0,0.009,0.0
2023-01-07 02:00:00+00:00,0.329,0.0,0.067,0.0,0.011,0.0
2023-01-07 03:00:00+00:00,0.297,0.0,0.092,0.0,0.005,0.0
2023-01-07 04:00:00+00:00,0.254,0.0,0.085,0.0,0.001,0.0
2023-01-07 05:00:00+00:00,0.234,0.0,0.095,0.0,0.0,0.0
2023-01-07 06:00:00+00:00,0.202,0.0,0.102,0.0,0.001,0.0
2023-01-07 07:00:00+00:00,0.197,0.0,0.08,0.0,0.001,0.0
2023-01-07 08:00:00+00:00,0.185,0.0,0.075,0.0,0.001,0.0
2023-01-07 09:00:00+00:00,0.209,0.0,0.1,0.0,0.001,0.0
2023-01-07 10:00:00+00:00,0.233,0.0,0.102,0.0,0.001,0.0
2023-01-07 11:00:00+00:00,0.22,0.0,0.083,0.0,0.004,0.0
2023-01-07 12:00:00+00:00,0.191,0.0,0.086,0.0,0.012,0.0
2023-01-07 13:00:00+00:00,0.177,0.0,0.112,0.0,0.027,0.0
2023-01-07 14:00:00+00:00,0.206,0.0,0.118,0.0,0.053,0.05
2023-01-07 15:00:00+00:00,0.213,0.0,0.106,0.16,0.076,0.384
2023-01-07 16:00:00+00:00,0.204,0.003,0.06,0.404,0.035,0.614
2023-01-07 17:00:00+00:00,0.173,0.018,0.027,0.542,0.014,0.735
2023-01-07 18:00:00+00:00,0.162,0.037,0.01,0.565,0.012,0.79
2023-01-07 19:00:00+00:00,0.119,0.059,0.007,0.537,0.008,0.781
2023-01-07 20:00:00+00:00,0.076,0.064,0.01,0.615,0.002,0.713
2023-01-07 21:00:00+00:00,0.076,0.048,0.016,0.621,0.0,0.583
2023-01-07 22:00:00+00:00,0.064,0.018,0.021,0.448,0.0,0.369
2023-01-07 23:00:00+00:00,0.053,0.003,0.018,0.195,0.005,0.058
2023-01-08 00:00:00+00:00,0.094,0.0,0.009,0.02,0.082,0.0
2023-01-08 01:00:00+00:00,0.205,0.0,0.004,0.0,0.311,0.0
2023-01-08 02:00:00+00:00,0.264,0.0,0.006,0.0,0.534,0.0
2023-01-08 03:00:00+00:00,0.282,0.0,0.011,0.0,0.586,0.0
2023-01-08 04:00:00+00:00,0.307,0.0,0.022,0.0,0.544,0.0
2023-01-08 05:00:00+00:00,0.309,0.0,0.03,0.0,0.428,0.0
2023-01-08 06:00:00+00:00,0.278,0.0,0.029,0.0,0.35,0.0
2023-01-08 07:00:00+00:00,0.229,0.0,0.017,0.0,0.292,0.0
2023-01-08 08:00:00+00:00,0.197,0.0,0.009,0.0,0.218,0.0
2023-01-08 09:00:00+00:00,0.212,0.0,0.005,0.0,0.157,0.0
2023-01-08 10:00:00+00:00,0.178,0.0,0.003,0.0,0.157,0.0
2023-01-08 11:00:00+00:00,0.113,0.0,0.004,0.0,0.179,0.0
2023-01-08 12:00:00+00:00,0.112,0.0,0.004,0.0,0.207,0.0
2023-01-08 13:00:00+00:00,0.101,0.0,0.005,0.0,0.289,0.0
2023-01-08 14:00:00+00:00,0.092,0.0,0.006,0.0,0.388,0.068
2023-01-08 15:00:00+00:00,0.069,0.0,0.001,0.058,0.402,0.311
2023-01-08 16:00:00+00:00,0.044,0.008,0.0,0.331,0.286,0.468
2023-01-08 17:00:00+00:00,0.03,0.064,0.011,0.543,0.142,0.625
2023-01-08 18:00:00+00:00,0.026,0.144,0.043,0.655,0.1,0.763
2023-01-08 19:00:00+00:00,0.085,0.119,0.055,0.744,0.061,0.726
2023-01-08 20:00:00+00:00,0.255,0.132,0.062,0.727,0.038,0.507
2023-01-08 21:00:00+00:00,0.641,0.134,0.072,0.65,0.068,0.239
2023-01-08 22:00:00+00:00,0.767,0.087,0.053,0.513,0.135,0.107
2023-01-08 23:00:00+00:00,0.731,0.04,0.036,0.279,0.193,0.013
2023-01-09 00:00:00+00:00,0.643,0.0,0.036,0.031,0.264,0.0
2023-01-09 01:00:00+00:00,0.427,0.0,0.028,0.0,0.38,0.0
2023-01-09 02:00:00+00:00,0.232,0.0,0.008,0.0,0.586,0.0
2023-01-09 03:00:00+00:00,0.22,0.0,0.005,0.0,0.708,0.0
2023-01-09 04:00:00+00:00,0.248,0.0,0.001,0.0,0.779,0.0
2023-01-09 05:00:00+00:00,0.231,0.0,0.0,0.0,0.817,0.0
2023-01-09 06:00:00+00:00,0.211,0.0,0.001,0.0,0.837,0.0
2023-01-09 07:00:00+00:00,0.223,0.0,0.003,0.0,0.84,0.0
2023-01-09 08:00:00+00:00,0.22,0.0,0.008,0.0,0.861,0.0
2023-01-09 09:00:00+00:00,0.2,0.0,0.008,0.0,0.878,0.0
2023-01-09 10:00:00+00:00,0.281,0.0,0.011,0.0,0.881,0.0
2023-01-09 11:00:00+00:00,0.384,0.0,0.025,0.0,0.862,0.0
2023-01-09 12:00:00+00:00,0.495,0.0,0.049,0.0,0.78,0.0
2023-01-09 13:00:00+00:00,0.519,0.0,0.066,0.0,0.668,0.0
2023-01-09 14:00:00+00:00,0.415,0.0,0.068,0.0,0.566,0.098
2023-01-09 15:00:00+00:00,0.401,0.0,0.075,0.012,0.436,0.449
2023-01-09 16:00:00+00:00,0.439,0.001,0.079,0.042,0.272,0.635
2023-01-09 17:00:00+00:00,0.243,0.048,0.122,0.09,0.203,0.74
2023-01-09 18:00:00+00:00,0.072,0.11,0.281,0.135,0.159,0.738
2023-01-09 19:00:00+00:00,0.051,0.122,0.4,0.23,0.092,0.602
2023-01-09 20:00:00+00:00,0.089,0.131,0.491,0.335,0.054,0.335
2023-01-09 21:00:00+00:00,0.218,0.197,0.523,0.376,0.112,0.201
2023-01-09 22:00:00+00:00,0.272,0.178,0.507,0.3,0.225,0.077
2023-01-09 23:00:00+00:00,0.317,0.084,0.457,0.096,0.346,0.003
2023-01-10 00:00:00+00:00,0.249,0.0,0.455,0.0,0.438,0.0
2023-01-10 01:00:00+00:00,0.08,0.0,0.349,0.0,0.484,0.0
2023-01-10 02:00:00+00:00,0.035,0.0,0.361,0.0,0.434,0.0
2023-01-10 03:00:00+00:00,0.09,0.0,0.371,0.0,0.448,0.0
2023-01-10 04:00:00+00:00,0.208,0.0,0.346,0.0,0.532,0.0
2023-01-10 05:00:00+00:00,0.259,0.0,0.392,0.0,0.605,0.0
2023-01-10 06:00:00+00:00,0.206,0.0,0.422,0.0,0.559,0.0
2023-01-10 07:00:00+00:00,0.134,0.0,0.413,0.0,0.484,0.0
2023-01-10 08:00:00+00:00,0.095,0.0,0.38,0.0,0.376,0.0
2023-01-10 09:00:00+00:00,0.042,0.0,0.386,0.0,0.253,0.0
2023-01-10 10:00:00+00:00,0.098,0.0,0.378,0.0,0.176,0.0
2023-01-10 11:00:00+00:00,0.208,0.0,0.38,0.0,0.155,0.0
2023-01-10 12:00:00+00:00,0.196,0.0,0.376,0.0,0.163,0.0
2023-01-10 13:00:00+00:00,0.171,0.0,0.379,0.0,0.27,0.0
2023-01-10 14:00:00+00:00,0.211,0.0,0.413,0.0,0.414,0.048
2023-01-10 15:00:00+00:00,0.27,0.0,0.458,0.01,0.454,0.354
2023-01-10 16:00:00+00:00,0.265,0.108,0.523,0.043,0.278,0.567
2023-01-10 17:00:00+00:00,0.28,0.221,0.703,0.092,0.197,0.685
2023-01-10 18:00:00+00:00,0.428,0.314,0.88,0.171,0.305,0.71
2023-01-10 19:00:00+00:00,0.436,0.427,0.938,0.255,0.564,0.691
2023-01-10 20:00:00+00:00,0.407,0.446,0.957,0.243,0.598,0.683
2023-01-10 21:00:00+00:00,0.361,0.41,0.955,0.154,0.633,0.578
2023-01-10 22:00:00+00:00,0.348,0.219,0.909,0.105,0.684,0.373
2023-01-10 23:00:00+00:00,0.395,0.043,0.763,0.067,0.629,0.069
2023-01-11 00:00:00+00:00,0.471,0.0,0.535,0.007,0.476,0.0
2023-01-11 01:00:00+00:00,0.467,0.0,0.414,0.0,0.286,0.0
2023-01-11 02:00:00+00:00,0.41,0.0,0.345,0.0,0.264,0.0
2023-01-11 03:00:00+00:00,0.32,0.0,0.27,0.0,0.295,0.0
2023-01-11 04:00:00+00:00,0.16,0.0,0.249,0.0,0.248,0.0
2023-01-11 05:00:00+00:00,0.043,0.0,0.232,0.0,0.176,0.0
2023-01-11 06:00:00+00:00,0.01,0.0,0.193,0.0,0.167,0.0
2023-01-11 07:00:00+00:00,0.005,0.0,0.143,0.0,0.158,0.0
2023-01-11 08:00:00+00:00,0.003,0.0,0.086,0.0,0.14,0.0
2023-01-11 09:00:00+00:00,0.002,0.0,0.047,0.0,0.205,0.0
2023-01-11 10:00:00+00:00,0.002,0.0,0.016,0.0,0.272,0.0
2023-01-11 11:00:00+00:00,0.005,0.0,0.005,0.0,0.291,0.0
2023-01-11 12:00:00+00:00,0.005,0.0,0.001,0.0,0.38,0.0
2023-01-11 13:00:00+00:00,0.005,0.0,0.002,0.0,0.544,0.0
2023-01-11 14:00:00+00:00,0.005,0.0,0.002,0.0,0.545,0.0
2023-01-11 15:00:00+00:00,0.012,0.0,0.001,0.038,0.371,0.028
2023-01-11 16:00:00+00:00,0.041,0.13,0.0,0.159,0.335,0.067
2023-01-11 17:00:00+00:00,0.055,0.362,0.0,0.192,0.574,0.109
2023-01-11 18:00:00+00:00,0.048,0.507,0.0,0.241,0.814,0.141
2023-01-11 19:00:00+00:00,0.086,0.444,0.0,0.493,0.863,0.133
2023-01-11 20:00:00+00:00,0.164,0.26,0.0,0.457,0.828,0.119
2023-01-11 21:00:00+00:00,0.221,0.345,0.0,0.41,0.736,0.112
2023-01-11 22:00:00+00:00,0.272,0.094,0.0,0.426,0.527,0.078
2023-01-11 23:00:00+00:00,0.491,0.011,0.0,0.282,0.238,0.004
2023-01-12 00:00:00+00:00,0.588,0.0,0.002,0.043,0.078,0.0
2023-01-12 01:00:00+00:00,0.565,0.0,0.013,0.0,0.031,0.0
2023-01-12 02:00:00+00:00,0.305,0.0,0.024,0.0,0.015,0.0
2023-01-12 03:00:00+00:00,0.22,0.0,0.027,0.0,0.011,0.0
2023-01-12 04:00:00+00:00,0.196,0.0,0.034,0.0,0.025,0.0
2023-01-12 05:00:00+00:00,0.19,0.0,0.052,0.0,0.066,0.0
2023-01-12 06:00:00+00:00,0.248,0.0,0.087,0.0,0.107,0.0
2023-01-12 07:00:00+00:00,0.28,0.0,0.141,0.0,0.114,0.0
2023-01-12 08:00:00+00:00,0.274,0.0,0.194,0.0,0.122,0.0
2023-01-12 09:00:00+00:00,0.331,0.0,0.199,0.0,0.086,0.0
2023-01-12 10:00:00+00:00,0.337,0.0,0.191,0.0,0.048,0.0
2023-01-12 11:00:00+00:00,0.307,0.0,0.2,0.0,0.062,0.0
2023-01-12 12:00:00+00:00,0.251,0.0,0.219,0.0,0.134,0.0
2023-01-12 13:00:00+00:00,0.316,0.0,0.252,0.0,0.287,0.0
2023-01-12 14:00:00+00:00,0.243,0.0,0.277,0.0,0.464,0.103
2023-01-12 15:00:00+00:00,0.275,0.0,0.28,0.203,0.426,0.454
2023-01-12 16:00:00+00:00,0.195,0.0,0.213,0.44,0.261,0.647
2023-01-12 17:00:00+00:00,0.179,0.032,0.254,0.482,0.225,0.766
2023-01-12 18:00:00+00:00,0.155,0.066,0.237,0.397,0.159,0.821
2023-01-12 19:00:00+00:00,0.152,0.088,0.169,0.413,0.107,0.813
2023-01-12 20:00:00+00:00,0.132,0.119,0.133,0.414,0.057,0.747
2023-01-12 21:00:00+00:00,0.149,0.095,0.127,0.353,0.007,0.617
2023-01-12 22:00:00+00:00,0.173,0.066,0.12,0.223,0.0,0.408
2023-01-12 23:00:00+00:00,0.214,0.008,0.113,0.091,0.001,0.091
2023-01-13 00:00:00+00:00,0.251,0.0,0.134,0.006,0.043,0.0
2023-01-13 01:00:00+00:00,0.171,0.0,0.132,0.0,0.17,0.0
2023-01-13 02:00:00+00:00,0.123,0.0,0.111,0.0,0.343,0.0
2023-01-13 03:00:00+00:00,0.102,0.0,0.117,0.0,0.479,0.0
2023-01-13 04:00:00+00:00,0.155,0.0,0.108,0.0,0.578,0.0
2023-01-13 05:00:00+00:00,0.2,0.0,0.099,0.0,0.687,0.0
2023-01-13 06:00:00+00:00,0.201,0.0,0.084,0.0,0.702,0.0
2023-01-13 07:00:00+00:00,0.201,0.0,0.061,0.0,0.645,0.0
2023-01-13 08:00:00+00:00,0.159,0.0,0.042,0.0,0.613,0.0
2023-01-13 09:00:00+00:00,0.169,0.0,0.026,0.0,0.605,0.0
2023-01-13 10:00:00+00:00,0.22,0.0,0.012,0.0,0.578,0.0
2023-01-13 11:00:00+00:00,0.186,0.0,0.004,0.0,0.53,0.0
2023-01-13 12:00:00+00:00,0.208,0.0,0.001,0.0,0.491,0.0
2023-01-13 13:00:00+00:00,0.208,0.0,0.0,0.0,0.47,0.0
2023-01-13 14:00:00+00:00,0.17,0.0,0.0,0.0,0.398,0.044
2023-01-13 15:00:00+00:00,0.224,0.0,0.0,0.046,0.209,0.26
2023-01-13 16:00:00+00:00,0.234,0.081,0.007,0.155,0.069,0.472
2023-01-13 17:00:00+00:00,0.196,0.209,0.011,0.263,0.013,0.637
2023-01-13 18:00:00+00:00,0.176,0.206,0.019,0.327,0.025,0.733
2023-01-13 19:00:00+00:00,0.182,0.166,0.051,0.337,0.054,0.74
2023-01-13 20:00:00+00:00,0.156,0.15,0.09,0.314,0.086,0.689
2023-01-13 21:00:00+00:00,0.112,0.128,0.086,0.251,0.093,0.57
2023-01-13 22:00:00+00:00,0.094,0.058,0.045,0.156,0.196,0.336
2023-01-13 23:00:00+00:00,0.071,0.008,0.028,0.058,0.371,0.034
2023-01-14 00:00:00+00:00,0.038,0.0,0.022,0.0,0.51,0.0
2023-01-14 01:00:00+00:00,0.011,0.0,0.012,0.0,0.63,0.0
2023-01-14 02:00:00+00:00,0.007,0.0,0.004,0.0,0.722,0.0
2023-01-14 03:00:00+00:00,0.018,0.0,0.001,0.0,0.707,0.0
2023-01-14 04:00:00+00:00,0.058,0.0,0.001,0.0,0.633,0.0
2023-01-14 05:00:00+00:00,0.134,0.0,0.001,0.0,0.566,0.0
2023-01-14 06:00:00+00:00,0.203,0.0,0.003,0.0,0.535,0.0
2023-01-14 07:00:00+00:00,0.237,0.0,0.007,0.0,0.538,0.0
2023-01-14 08:00:00+00:00,0.289,0.0,0.008,0.0,0.559,0.0
2023-01-14 09:00:00+00:00,0.294,0.0,0.007,0.0,0.591,0.0
2023-01-14 10:00:00+00:00,0.259,0.0,0.008,0.0,0.566,0.0
2023-01-14 11:00:00+00:00,0.207,0.0,0.008,0.0,0.503,0.0
2023-01-14 12:00:00+00:00,0.137,0.0,0.0,0.0,0.425,0.0
2023-01-14 13:00:00+00:00,0.108,0.0,0.0,0.0,0.339,0.0
2023-01-14 14:00:00+00:00,0.11,0.0,0.0,0.0,0.287,0.015
2023-01-14 15:00:00+00:00,0.134,0.0,0.016,0.045,0.251,0.142
2023-01-14 16:00:00+00:00,0.151,0.071,0.024,0.078,0.206,0.338
2023-01-14 17:00:00+00:00,0.102,0.246,0.017,0.092,0.132,0.539
2023-01-14 18:00:00+00:00,0.121,0.348,0.045,0.106,0.072,0.672
2023-01-14 19:00:00+00:00,0.224,0.345,0.126,0.102,0.09,0.689
2023-01-14 20:00:00+00:00,0.317,0.307,0.228,0.072,0.152,0.498
2023-01-14 21:00:00+00:00,0.422,0.178,0.298,0.043,0.245,0.196
2023-01-14 22:00:00+00:00,0.491,0.06,0.346,0.022,0.361,0.045
2023-01-14 23:00:00+00:00,0.549,0.006,0.55,0.003,0.431,0.0
2023-01-15 00:00:00+00:00,0.552,0.0,0.69,0.0,0.413,0.0
2023-01-15 01:00:00+00:00,0.44,0.0,0.744,0.0,0.325,0.0
