time_utc,32.8000_-116.4000_wind_cf,32.8000_-116.4000_solar_cf,35.0000_-117.3000_wind_cf,35.0000_-117.3000_solar_cf,35.5000_-118.3000_wind_cf,35.5000_-118.3000_solar_cf
2023-01-01 00:00:00+00:00,0.33,0.003,0.795,0.0,0.674,0.0
2023-01-01 01:00:00+00:00,0.317,0.0,0.794,0.0,0.697,0.0
2023-01-01 02:00:00+00:00,0.286,0.0,0.796,0.0,0.714,0.0
2023-01-01 03:00:00+00:00,0.244,0.0,0.844,0.0,0.755,0.0
2023-01-01 04:00:00+00:00,0.258,0.0,0.894,0.0,0.746,0.0
2023-01-01 05:00:00+00:00,0.305,0.0,0.914,0.0,0.645,0.0
2023-01-01 06:00:00+00:00,0.365,0.0,0.93,0.0,0.615,0.0
2023-01-01 07:00:00+00:00,0.504,0.0,0.928,0.0,0.61,0.0
2023-01-01 08:00:00+00:00,0.687,0.0,0.92,0.0,0.618,0.0
2023-01-01 09:00:00+00:00,0.77,0.0,0.882,0.0,0.659,0.0
2023-01-01 10:00:00+00:00,0.776,0.0,0.814,0.0,0.615,0.0
2023-01-01 11:00:00+00:00,0.765,0.0,0.729,0.0,0.571,0.0
2023-01-01 12:00:00+00:00,0.742,0.0,0.719,0.0,0.66,0.0
2023-01-01 13:00:00+00:00,0.744,0.0,0.712,0.0,0.68,0.0
2023-01-01 14:00:00+00:00,0.845,0.0,0.681,0.0,0.668,0.0
2023-01-01 15:00:00+00:00,0.906,0.043,0.685,0.121,0.693,0.006
2023-01-01 16:00:00+00:00,0.925,0.194,0.817,0.4,0.781,0.085
2023-01-01 17:00:00+00:00,0.963,0.409,0.914,0.576,0.829,0.151
2023-01-01 18:00:00+00:00,0.978,0.516,0.938,0.589,0.842,0.187
2023-01-01 19:00:00+00:00,0.983,0.486,0.932,0.533,0.835,0.191
2023-01-01 20:00:00+00:00,0.984,0.42,0.91,0.531,0.811,0.266
2023-01-01 21:00:00+00:00,0.981,0.349,0.875,0.478,0.78,0.352
2023-01-01 22:00:00+00:00,0.974,0.262,0.828,0.282,0.72,0.297
2023-01-01 23:00:00+00:00,0.945,0.116,0.745,0.163,0.618,0.205
2023-01-02 00:00:00+00:00,0.86,0.004,0.656,0.017,0.395,0.018
2023-01-02 01:00:00+00:00,0.854,0.0,0.641,0.0,0.305,0.0
2023-01-02 02:00:00+00:00,0.831,0.0,0.567,0.0,0.252,0.0
2023-01-02 03:00:00+00:00,0.812,0.0,0.477,0.0,0.235,0.0
2023-01-02 04:00:00+00:00,0.823,0.0,0.494,0.0,0.244,0.0
2023-01-02 05:00:00+00:00,0.812,0.0,0.432,0.0,0.183,0.0
2023-01-02 06:00:00+00:00,0.757,0.0,0.302,0.0,0.092,0.0
2023-01-02 07:00:00+00:00,0.69,0.0,0.18,0.0,0.052,0.0
2023-01-02 08:00:00+00:00,0.598,0.0,0.122,0.0,0.033,0.0
2023-01-02 09:00:00+00:00,0.569,0.0,0.098,0.0,0.018,0.0
2023-01-02 10:00:00+00:00,0.504,0.0,0.088,0.0,0.015,0.0
2023-01-02 11:00:00+00:00,0.47,0.0,0.096,0.0,0.012,0.0
2023-01-02 12:00:00+00:00,0.413,0.0,0.068,0.0,0.01,0.0
2023-01-02 13:00:00+00:00,0.368,0.0,0.105,0.0,0.018,0.0
2023-01-02 14:00:00+00:00,0.404,0.0,0.118,0.0,0.025,0.0
2023-01-02 15:00:00+00:00,0.34,0.034,0.071,0.096,0.032,0.024
2023-01-02 16:00:00+00:00,0.28,0.137,0.021,0.248,0.02,0.074
2023-01-02 17:00:00+00:00,0.316,0.286,0.005,0.272,0.003,0.266
2023-01-02 18:00:00+00:00,0.385,0.52,0.045,0.576,0.005,0.391
2023-01-02 19:00:00+00:00,0.41,0.407,0.114,0.473,0.016,0.26
2023-01-02 20:00:00+00:00,0.464,0.378,0.205,0.294,0.06,0.206
2023-01-02 21:00:00+00:00,0.566,0.344,0.345,0.213,0.124,0.154
2023-01-02 22:00:00+00:00,0.618,0.248,0.452,0.113,0.215,0.074
2023-01-02 23:00:00+00:00,0.571,0.087,0.566,0.03,0.225,0.027
2023-01-03 00:00:00+00:00,0.476,0.003,0.568,0.0,0.142,0.005
2023-01-03 01:00:00+00:00,0.42,0.0,0.593,0.0,0.127,0.0
2023-01-03 02:00:00+00:00,0.394,0.0,0.533,0.0,0.181,0.0
2023-01-03 03:00:00+00:00,0.341,0.0,0.494,0.0,0.187,0.0
2023-01-03 04:00:00+00:00,0.379,0.0,0.54,0.0,0.201,0.0
2023-01-03 05:00:00+00:00,0.505,0.0,0.634,0.0,0.186,0.0
2023-01-03 06:00:00+00:00,0.53,0.0,0.646,0.0,0.197,0.0
2023-01-03 07:00:00+00:00,0.541,0.0,0.556,0.0,0.218,0.0
2023-01-03 08:00:00+00:00,0.523,0.0,0.583,0.0,0.206,0.0
2023-01-03 09:00:00+00:00,0.53,0.0,0.578,0.0,0.205,0.0
2023-01-03 10:00:00+00:00,0.507,0.0,0.516,0.0,0.207,0.0
2023-01-03 11:00:00+00:00,0.484,0.0,0.402,0.0,0.167,0.0
2023-01-03 12:00:00+00:00,0.397,0.0,0.274,0.0,0.132,0.0
2023-01-03 13:00:00+00:00,0.308,0.0,0.192,0.0,0.113,0.0
2023-01-03 14:00:00+00:00,0.226,0.0,0.182,0.0,0.086,0.0
2023-01-03 15:00:00+00:00,0.182,0.042,0.186,0.022,0.048,0.109
2023-01-03 16:00:00+00:00,0.27,0.165,0.169,0.126,0.026,0.355
2023-01-03 17:00:00+00:00,0.404,0.269,0.234,0.294,0.037,0.54
2023-01-03 18:00:00+00:00,0.45,0.299,0.289,0.469,0.064,0.654
2023-01-03 19:00:00+00:00,0.454,0.266,0.286,0.616,0.093,0.694
2023-01-03 20:00:00+00:00,0.501,0.247,0.289,0.699,0.1,0.689
2023-01-03 21:00:00+00:00,0.501,0.168,0.237,0.633,0.079,0.487
2023-01-03 22:00:00+00:00,0.488,0.119,0.22,0.325,0.067,0.126
2023-01-03 23:00:00+00:00,0.413,0.074,0.213,0.099,0.045,0.086
2023-01-04 00:00:00+00:00,0.376,0.0,0.147,0.002,0.038,0.003
2023-01-04 01:00:00+00:00,0.332,0.0,0.095,0.0,0.028,0.0
2023-01-04 02:00:00+00:00,0.312,0.0,0.063,0.0,0.008,0.0
2023-01-04 03:00:00+00:00,0.251,0.0,0.06,0.0,0.011,0.0
2023-01-04 04:00:00+00:00,0.179,0.0,0.04,0.0,0.021,0.0
2023-01-04 05:00:00+00:00,0.19,0.0,0.014,0.0,0.014,0.0
2023-01-04 06:00:00+00:00,0.192,0.0,0.011,0.0,0.007,0.0
2023-01-04 07:00:00+00:00,0.189,0.0,0.041,0.0,0.02,0.0
2023-01-04 08:00:00+00:00,0.175,0.0,0.133,0.0,0.056,0.0
2023-01-04 09:00:00+00:00,0.158,0.0,0.183,0.0,0.058,0.0
2023-01-04 10:00:00+00:00,0.121,0.0,0.093,0.0,0.032,0.0
2023-01-04 11:00:00+00:00,0.108,0.0,0.017,0.0,0.034,0.0
2023-01-04 12:00:00+00:00,0.074,0.0,0.004,0.0,0.059,0.0
2023-01-04 13:00:00+00:00,0.026,0.0,0.012,0.0,0.112,0.0
2023-01-04 14:00:00+00:00,0.007,0.0,0.067,0.0,0.202,0.0
2023-01-04 15:00:00+00:00,0.006,0.063,0.146,0.006,0.305,0.0
2023-01-04 16:00:00+00:00,0.009,0.2,0.154,0.07,0.328,0.028
2023-01-04 17:00:00+00:00,0.03,0.425,0.211,0.17,0.41,0.089
2023-01-04 18:00:00+00:00,0.053,0.517,0.241,0.35,0.61,0.169
2023-01-04 19:00:00+00:00,0.055,0.537,0.249,0.438,0.692,0.238
2023-01-04 20:00:00+00:00,0.054,0.57,0.259,0.347,0.631,0.204
2023-01-04 21:00:00+00:00,0.052,0.504,0.275,0.188,0.55,0.152
2023-01-04 22:00:00+00:00,0.048,0.401,0.282,0.139,0.492,0.111
2023-01-04 23:00:00+00:00,0.035,0.264,0.281,0.063,0.473,0.045
2023-01-05 00:00:00+00:00,0.018,0.039,0.355,0.001,0.523,0.0
2023-01-05 01:00:00+00:00,0.009,0.0,0.46,0.0,0.571,0.0
2023-01-05 02:00:00+00:00,0.007,0.0,0.504,0.0,0.593,0.0
2023-01-05 03:00:00+00:00,0.006,0.0,0.51,0.0,0.557,0.0
2023-01-05 04:00:00+00:00,0.007,0.0,0.519,0.0,0.528,0.0
2023-01-05 05:00:00+00:00,0.02,0.0,0.547,0.0,0.542,0.0
2023-01-05 06:00:00+00:00,0.045,0.0,0.54,0.0,0.591,0.0
2023-01-05 07:00:00+00:00,0.096,0.0,0.494,0.0,0.653,0.0
2023-01-05 08:00:00+00:00,0.141,0.0,0.47,0.0,0.646,0.0
2023-01-05 09:00:00+00:00,0.163,0.0,0.419,0.0,0.653,0.0
2023-01-05 10:00:00+00:00,0.233,0.0,0.429,0.0,0.615,0.0
2023-01-05 11:00:00+00:00,0.289,0.0,0.509,0.0,0.485,0.0
2023-01-05 12:00:00+00:00,0.293,0.0,0.484,0.0,0.376,0.0
2023-01-05 13:00:00+00:00,0.282,0.0,0.407,0.0,0.299,0.0
2023-01-05 14:00:00+00:00,0.229,0.0,0.41,0.0,0.235,0.0
2023-01-05 15:00:00+00:00,0.185,0.043,0.509,0.03,0.161,0.0
2023-01-05 16:00:00+00:00,0.261,0.122,0.51,0.091,0.14,0.037
2023-01-05 17:00:00+00:00,0.483,0.24,0.547,0.136,0.153,0.089
2023-01-05 18:00:00+00:00,0.684,0.269,0.785,0.254,0.223,0.182
2023-01-05 19:00:00+00:00,0.837,0.256,0.88,0.458,0.415,0.306
2023-01-05 20:00:00+00:00,0.85,0.276,0.897,0.493,0.571,0.432
2023-01-05 21:00:00+00:00,0.818,0.353,0.895,0.447,0.63,0.32
2023-01-05 22:00:00+00:00,0.777,0.361,0.885,0.282,0.613,0.175
2023-01-05 23:00:00+00:00,0.707,0.213,0.847,0.154,0.532,0.052
2023-01-06 00:00:00+00:00,0.541,0.037,0.79,0.023,0.448,0.0
2023-01-06 01:00:00+00:00,0.47,0.0,0.756,0.0,0.541,0.0
2023-01-06 02:00:00+00:00,0.444,0.0,0.745,0.0,0.694,0.0
2023-01-06 03:00:00+00:00,0.421,0.0,0.734,0.0,0.721,0.0
2023-01-06 04:00:00+00:00,0.44,0.0,0.714,0.0,0.72,0.0
2023-01-06 05:00:00+00:00,0.466,0.0,0.666,0.0,0.673,0.0
2023-01-06 06:00:00+00:00,0.42,0.0,0.617,0.0,0.559,0.0
2023-01-06 07:00:00+00:00,0.364,0.0,0.59,0.0,0.41,0.0
2023-01-06 08:00:00+00:00,0.316,0.0,0.572,0.0,0.345,0.0
2023-01-06 09:00:00+00:00,0.252,0.0,0.549,0.0,0.296,0.0
2023-01-06 10:00:00+00:00,0.191,0.0,0.53,0.0,0.305,0.0
2023-01-06 11:00:00+00:00,0.141,0.0,0.505,0.0,0.275,0.0
2023-01-06 12:00:00+00:00,0.106,0.0,0.417,0.0,0.197,0.0
2023-01-06 13:00:00+00:00,0.079,0.0,0.32,0.0,0.145,0.0
2023-01-06 14:00:00+00:00,0.053,0.0,0.242,0.0,0.126,0.0
2023-01-06 15:00:00+00:00,0.026,0.119,0.153,0.056,0.11,0.129
2023-01-06 16:00:00+00:00,0.003,0.402,0.062,0.301,0.068,0.313
2023-01-06 17:00:00+00:00,0.0,0.628,0.012,0.597,0.043,0.499
2023-01-06 18:00:00+00:00,0.004,0.728,0.006,0.706,0.025,0.676
2023-01-06 19:00:00+00:00,0.011,0.762,0.025,0.766,0.026,0.761
2023-01-06 20:00:00+00:00,0.024,0.738,0.074,0.747,0.048,0.748
2023-01-06 21:00:00+00:00,0.047,0.649,0.127,0.669,0.028,0.675
2023-01-06 22:00:00+00:00,0.07,0.506,0.135,0.529,0.015,0.537
2023-01-06 23:00:00+00:00,0.078,0.29,0.128,0.312,0.03,0.325
2023-01-07 00:00:00+00:00,0.088,0.048,0.118,0.038,0.026,0.058
2023-01-07 01:00:00+00:00,0.111,0.0,0.106,0.0,0.022,0.0
2023-01-07 02:00:00+00:00,0.137,0.0,0.083,0.0,0.042,0.0
2023-01-07 03:00:00+00:00,0.126,0.0,0.05,0.0,0.047,0.0
2023-01-07 04:00:00+00:00,0.092,0.0,0.034,0.0,0.05,0.0
2023-01-07 05:00:00+00:00,0.072,0.0,0.025,0.0,0.092,0.0
2023-01-07 06:00:00+00:00,0.069,0.0,0.021,0.0,0.13,0.0
2023-01-07 07:00:00+00:00,0.067,0.0,0.025,0.0,0.153,0.0
2023-01-07 08:00:00+00:00,0.059,0.0,0.037,0.0,0.169,0.0
2023-01-07 09:00:00+00:00,0.067,0.0,0.058,0.0,0.187,0.0
2023-01-07 10:00:00+00:00,0.062,0.0,0.074,0.0,0.213,0.0
2023-01-07 11:00:00+00:00,0.038,0.0,0.083,0.0,0.238,0.0
2023-01-07 12:00:00+00:00,0.025,0.0,0.094,0.0,0.245,0.0
2023-01-07 13:00:00+00:00,0.021,0.0,0.106,0.0,0.225,0.0
2023-01-07 14:00:00+00:00,0.014,0.0,0.089,0.0,0.201,0.0
2023-01-07 15:00:00+00:00,0.009,0.168,0.066,0.094,0.229,0.004
2023-01-07 16:00:00+00:00,0.004,0.295,0.045,0.197,0.287,0.042
2023-01-07 17:00:00+00:00,0.006,0.367,0.037,0.257,0.278,0.092
2023-01-07 18:00:00+00:00,0.008,0.481,0.058,0.236,0.234,0.144
2023-01-07 19:00:00+00:00,0.004,0.608,0.068,0.211,0.337,0.194
2023-01-07 20:00:00+00:00,0.002,0.672,0.071,0.181,0.383,0.237
2023-01-07 21:00:00+00:00,0.001,0.587,0.079,0.144,0.307,0.222
2023-01-07 22:00:00+00:00,0.0,0.356,0.072,0.109,0.214,0.236
2023-01-07 23:00:00+00:00,0.007,0.117,0.083,0.055,0.162,0.205
2023-01-08 00:00:00+00:00,0.011,0.008,0.116,0.001,0.206,0.014
2023-01-08 01:00:00+00:00,0.006,0.0,0.144,0.0,0.255,0.0
2023-01-08 02:00:00+00:00,0.006,0.0,0.151,0.0,0.273,0.0
2023-01-08 03:00:00+00:00,0.006,0.0,0.147,0.0,0.27,0.0
2023-01-08 04:00:00+00:00,0.005,0.0,0.123,0.0,0.226,0.0
2023-01-08 05:00:00+00:00,0.003,0.0,0.079,0.0,0.151,0.0
2023-01-08 06:00:00+00:00,0.002,0.0,0.034,0.0,0.124,0.0
2023-01-08 07:00:00+00:00,0.004,0.0,0.011,0.0,0.114,0.0
2023-01-08 08:00:00+00:00,0.011,0.0,0.009,0.0,0.064,0.0
2023-01-08 09:00:00+00:00,0.014,0.0,0.007,0.0,0.045,0.0
2023-01-08 10:00:00+00:00,0.014,0.0,0.004,0.0,0.029,0.0
2023-01-08 11:00:00+00:00,0.019,0.0,0.004,0.0,0.024,0.0
2023-01-08 12:00:00+00:00,0.021,0.0,0.008,0.0,0.05,0.0
2023-01-08 13:00:00+00:00,0.019,0.0,0.027,0.0,0.072,0.0
2023-01-08 14:00:00+00:00,0.033,0.0,0.055,0.0,0.054,0.0
2023-01-08 15:00:00+00:00,0.037,0.033,0.067,0.043,0.053,0.009
2023-01-08 16:00:00+00:00,0.015,0.242,0.05,0.219,0.045,0.072
2023-01-08 17:00:00+00:00,0.006,0.598,0.049,0.461,0.036,0.136
2023-01-08 18:00:00+00:00,0.005,0.716,0.14,0.636,0.031,0.208
2023-01-08 19:00:00+00:00,0.003,0.752,0.163,0.689,0.043,0.259
2023-01-08 20:00:00+00:00,0.002,0.733,0.159,0.668,0.046,0.282
2023-01-08 21:00:00+00:00,0.005,0.657,0.147,0.593,0.055,0.279
2023-01-08 22:00:00+00:00,0.009,0.52,0.136,0.465,0.061,0.182
2023-01-08 23:00:00+00:00,0.001,0.311,0.11,0.185,0.038,0.052
2023-01-09 00:00:00+00:00,0.002,0.051,0.102,0.011,0.045,0.0
2023-01-09 01:00:00+00:00,0.013,0.0,0.111,0.0,0.053,0.0
2023-01-09 02:00:00+00:00,0.035,0.0,0.128,0.0,0.064,0.0
2023-01-09 03:00:00+00:00,0.041,0.0,0.159,0.0,0.077,0.0
2023-01-09 04:00:00+00:00,0.053,0.0,0.144,0.0,0.073,0.0
2023-01-09 05:00:00+00:00,0.037,0.0,0.131,0.0,0.07,0.0
2023-01-09 06:00:00+00:00,0.057,0.0,0.144,0.0,0.102,0.0
2023-01-09 07:00:00+00:00,0.101,0.0,0.194,0.0,0.155,0.0
2023-01-09 08:00:00+00:00,0.128,0.0,0.261,0.0,0.185,0.0
2023-01-09 09:00:00+00:00,0.134,0.0,0.291,0.0,0.227,0.0
2023-01-09 10:00:00+00:00,0.169,0.0,0.267,0.0,0.248,0.0
2023-01-09 11:00:00+00:00,0.218,0.0,0.277,0.0,0.27,0.0
2023-01-09 12:00:00+00:00,0.251,0.0,0.347,0.0,0.347,0.0
2023-01-09 13:00:00+00:00,0.259,0.0,0.401,0.0,0.356,0.0
2023-01-09 14:00:00+00:00,0.266,0.0,0.466,0.0,0.341,0.0
2023-01-09 15:00:00+00:00,0.227,0.096,0.535,0.001,0.476,0.0
2023-01-09 16:00:00+00:00,0.144,0.136,0.59,0.036,0.526,0.019
2023-01-09 17:00:00+00:00,0.205,0.225,0.624,0.078,0.668,0.05
2023-01-09 18:00:00+00:00,0.31,0.428,0.773,0.103,0.769,0.05
2023-01-09 19:00:00+00:00,0.299,0.688,0.902,0.176,0.768,0.047
2023-01-09 20:00:00+00:00,0.252,0.617,0.918,0.151,0.753,0.045
2023-01-09 21:00:00+00:00,0.248,0.596,0.894,0.097,0.729,0.063
2023-01-09 22:00:00+00:00,0.265,0.489,0.881,0.107,0.702,0.035
2023-01-09 23:00:00+00:00,0.231,0.225,0.864,0.032,0.744,0.006
2023-01-10 00:00:00+00:00,0.209,0.022,0.868,0.0,0.852,0.0
2023-01-10 01:00:00+00:00,0.224,0.0,0.905,0.0,0.884,0.0
2023-01-10 02:00:00+00:00,0.261,0.0,0.926,0.0,0.914,0.0
2023-01-10 03:00:00+00:00,0.317,0.0,0.962,0.0,0.91,0.0
2023-01-10 04:00:00+00:00,0.328,0.0,0.98,0.0,0.868,0.0
2023-01-10 05:00:00+00:00,0.301,0.0,0.983,0.0,0.829,0.0
2023-01-10 06:00:00+00:00,0.316,0.0,0.976,0.0,0.81,0.0
2023-01-10 07:00:00+00:00,0.413,0.0,0.964,0.0,0.76,0.0
2023-01-10 08:00:00+00:00,0.438,0.0,0.931,0.0,0.731,0.0
2023-01-10 09:00:00+00:00,0.48,0.0,0.882,0.0,0.61,0.0
2023-01-10 10:00:00+00:00,0.548,0.0,0.814,0.0,0.437,0.0
2023-01-10 11:00:00+00:00,0.586,0.0,0.789,0.0,0.346,0.0
2023-01-10 12:00:00+00:00,0.595,0.0,0.711,0.0,0.4,0.0
2023-01-10 13:00:00+00:00,0.642,0.0,0.762,0.0,0.525,0.0
2023-01-10 14:00:00+00:00,0.626,0.0,0.811,0.0,0.646,0.0
2023-01-10 15:00:00+00:00,0.574,0.055,0.82,0.036,0.725,0.003
2023-01-10 16:00:00+00:00,0.608,0.16,0.846,0.16,0.71,0.041
2023-01-10 17:00:00+00:00,0.731,0.188,0.943,0.213,0.738,0.06
2023-01-10 18:00:00+00:00,0.807,0.184,0.976,0.205,0.826,0.106
2023-01-10 19:00:00+00:00,0.926,0.249,0.977,0.219,0.875,0.244
2023-01-10 20:00:00+00:00,0.963,0.529,0.975,0.181,0.89,0.427
2023-01-10 21:00:00+00:00,0.972,0.47,0.969,0.217,0.887,0.409
2023-01-10 22:00:00+00:00,0.967,0.301,0.936,0.306,0.849,0.262
2023-01-10 23:00:00+00:00,0.923,0.116,0.891,0.231,0.751,0.132
2023-01-11 00:00:00+00:00,0.812,0.004,0.812,0.033,0.555,0.005
2023-01-11 01:00:00+00:00,0.758,0.0,0.748,0.0,0.541,0.0
2023-01-11 02:00:00+00:00,0.68,0.0,0.673,0.0,0.475,0.0
2023-01-11 03:00:00+00:00,0.533,0.0,0.625,0.0,0.451,0.0
2023-01-11 04:00:00+00:00,0.413,0.0,0.609,0.0,0.409,0.0
2023-01-11 05:00:00+00:00,0.347,0.0,0.601,0.0,0.369,0.0
2023-01-11 06:00:00+00:00,0.278,0.0,0.574,0.0,0.294,0.0
2023-01-11 07:00:00+00:00,0.225,0.0,0.55,0.0,0.196,0.0
2023-01-11 08:00:00+00:00,0.202,0.0,0.526,0.0,0.123,0.0
2023-01-11 09:00:00+00:00,0.186,0.0,0.492,0.0,0.101,0.0
2023-01-11 10:00:00+00:00,0.153,0.0,0.415,0.0,0.096,0.0
2023-01-11 11:00:00+00:00,0.112,0.0,0.362,0.0,0.085,0.0
2023-01-11 12:00:00+00:00,0.094,0.0,0.311,0.0,0.075,0.0
2023-01-11 13:00:00+00:00,0.073,0.0,0.335,0.0,0.081,0.0
2023-01-11 14:00:00+00:00,0.068,0.0,0.343,0.0,0.09,0.0
2023-01-11 15:00:00+00:00,0.045,0.072,0.264,0.053,0.076,0.132
2023-01-11 16:00:00+00:00,0.014,0.185,0.168,0.349,0.045,0.272
2023-01-11 17:00:00+00:00,0.007,0.199,0.153,0.491,0.029,0.412
2023-01-11 18:00:00+00:00,0.004,0.273,0.076,0.522,0.026,0.541
2023-01-11 19:00:00+00:00,0.001,0.471,0.039,0.54,0.033,0.636
2023-01-11 20:00:00+00:00,0.001,0.597,0.026,0.557,0.049,0.577
2023-01-11 21:00:00+00:00,0.004,0.608,0.018,0.409,0.035,0.481
2023-01-11 22:00:00+00:00,0.014,0.5,0.017,0.239,0.039,0.333
2023-01-11 23:00:00+00:00,0.033,0.299,0.014,0.23,0.017,0.2
2023-01-12 00:00:00+00:00,0.054,0.065,0.012,0.036,0.007,0.028
2023-01-12 01:00:00+00:00,0.061,0.0,0.014,0.0,0.002,0.0
2023-01-12 02:00:00+00:00,0.048,0.0,0.008,0.0,0.0,0.0
2023-01-12 03:00:00+00:00,0.025,0.0,0.002,0.0,0.0,0.0
2023-01-12 04:00:00+00:00,0.015,0.0,0.0,0.0,0.0,0.0
2023-01-12 05:00:00+00:00,0.023,0.0,0.0,0.0,0.001,0.0
2023-01-12 06:00:00+00:00,0.041,0.0,0.0,0.0,0.007,0.0
2023-01-12 07:00:00+00:00,0.069,0.0,0.001,0.0,0.021,0.0
2023-01-12 08:00:00+00:00,0.096,0.0,0.011,0.0,0.045,0.0
2023-01-12 09:00:00+00:00,0.096,0.0,0.025,0.0,0.069,0.0
2023-01-12 10:00:00+00:00,0.091,0.0,0.033,0.0,0.087,0.0
2023-01-12 11:00:00+00:00,0.105,0.0,0.046,0.0,0.121,0.0
2023-01-12 12:00:00+00:00,0.127,0.0,0.084,0.0,0.193,0.0
2023-01-12 13:00:00+00:00,0.144,0.0,0.149,0.0,0.282,0.0
2023-01-12 14:00:00+00:00,0.146,0.0,0.208,0.0,0.372,0.0
2023-01-12 15:00:00+00:00,0.125,0.22,0.253,0.148,0.498,0.025
2023-01-12 16:00:00+00:00,0.084,0.458,0.233,0.192,0.516,0.101
2023-01-12 17:00:00+00:00,0.146,0.617,0.184,0.242,0.444,0.24
2023-01-12 18:00:00+00:00,0.192,0.678,0.315,0.369,0.655,0.35
2023-01-12 19:00:00+00:00,0.203,0.633,0.286,0.418,0.701,0.4
2023-01-12 20:00:00+00:00,0.217,0.513,0.234,0.391,0.668,0.376
2023-01-12 21:00:00+00:00,0.234,0.426,0.234,0.311,0.62,0.288
2023-01-12 22:00:00+00:00,0.219,0.283,0.255,0.202,0.565,0.203
2023-01-12 23:00:00+00:00,0.158,0.127,0.274,0.092,0.547,0.122
2023-01-13 00:00:00+00:00,0.148,0.012,0.324,0.008,0.584,0.017
2023-01-13 01:00:00+00:00,0.144,0.0,0.323,0.0,0.615,0.0
2023-01-13 02:00:00+00:00,0.102,0.0,0.274,0.0,0.615,0.0
2023-01-13 03:00:00+00:00,0.077,0.0,0.223,0.0,0.604,0.0
2023-01-13 04:00:00+00:00,0.059,0.0,0.153,0.0,0.566,0.0
2023-01-13 05:00:00+00:00,0.039,0.0,0.106,0.0,0.518,0.0
2023-01-13 06:00:00+00:00,0.023,0.0,0.079,0.0,0.467,0.0
2023-01-13 07:00:00+00:00,0.011,0.0,0.063,0.0,0.443,0.0
2023-01-13 08:00:00+00:00,0.006,0.0,0.073,0.0,0.444,0.0
2023-01-13 09:00:00+00:00,0.004,0.0,0.093,0.0,0.442,0.0
2023-01-13 10:00:00+00:00,0.004,0.0,0.101,0.0,0.437,0.0
2023-01-13 11:00:00+00:00,0.003,0.0,0.101,0.0,0.432,0.0
2023-01-13 12:00:00+00:00,0.002,0.0,0.087,0.0,0.43,0.0
2023-01-13 13:00:00+00:00,0.004,0.0,0.063,0.0,0.454,0.0
2023-01-13 14:00:00+00:00,0.011,0.0,0.063,0.0,0.51,0.0
2023-01-13 15:00:00+00:00,0.009,0.094,0.102,0.024,0.552,0.003
2023-01-13 16:00:00+00:00,0.001,0.276,0.141,0.095,0.482,0.041
2023-01-13 17:00:00+00:00,0.001,0.445,0.071,0.171,0.323,0.093
2023-01-13 18:00:00+00:00,0.003,0.515,0.011,0.228,0.192,0.148
2023-01-13 19:00:00+00:00,0.01,0.507,0.006,0.252,0.129,0.187
2023-01-13 20:00:00+00:00,0.029,0.447,0.008,0.238,0.088,0.181
2023-01-13 21:00:00+00:00,0.044,0.329,0.008,0.19,0.041,0.148
2023-01-13 22:00:00+00:00,0.036,0.196,0.002,0.111,0.007,0.151
2023-01-13 23:00:00+00:00,0.03,0.081,0.001,0.05,0.0,0.184
2023-01-14 00:00:00+00:00,0.051,0.003,0.003,0.007,0.0,0.043
2023-01-14 01:00:00+00:00,0.079,0.0,0.005,0.0,0.0,0.0
2023-01-14 02:00:00+00:00,0.101,0.0,0.011,0.0,0.0,0.0
2023-01-14 03:00:00+00:00,0.117,0.0,0.024,0.0,0.001,0.0
2023-01-14 04:00:00+00:00,0.136,0.0,0.071,0.0,0.002,0.0
2023-01-14 05:00:00+00:00,0.175,0.0,0.141,0.0,0.008,0.0
2023-01-14 06:00:00+00:00,0.214,0.0,0.202,0.0,0.015,0.0
2023-01-14 07:00:00+00:00,0.245,0.0,0.266,0.0,0.018,0.0
2023-01-14 08:00:00+00:00,0.25,0.0,0.31,0.0,0.022,0.0
2023-01-14 09:00:00+00:00,0.242,0.0,0.337,0.0,0.027,0.0
2023-01-14 10:00:00+00:00,0.261,0.0,0.364,0.0,0.037,0.0
2023-01-14 11:00:00+00:00,0.253,0.0,0.357,0.0,0.046,0.0
2023-01-14 12:00:00+00:00,0.21,0.0,0.241,0.0,0.042,0.0
2023-01-14 13:00:00+00:00,0.153,0.0,0.147,0.0,0.031,0.0
2023-01-14 14:00:00+00:00,0.191,0.0,0.182,0.0,0.032,0.0
2023-01-14 15:00:00+00:00,0.228,0.065,0.283,0.03,0.047,0.01
2023-01-14 16:00:00+00:00,0.171,0.193,0.27,0.065,0.054,0.051
2023-01-14 17:00:00+00:00,0.211,0.137,0.217,0.081,0.053,0.072
2023-01-14 18:00:00+00:00,0.313,0.144,0.216,0.101,0.08,0.077
2023-01-14 19:00:00+00:00,0.454,0.137,0.332,0.093,0.102,0.073
2023-01-14 20:00:00+00:00,0.572,0.116,0.446,0.078,0.152,0.063
2023-01-14 21:00:00+00:00,0.666,0.083,0.476,0.06,0.19,0.05
2023-01-14 22:00:00+00:00,0.753,0.045,0.56,0.041,0.248,0.039
2023-01-14 23:00:00+00:00,0.802,0.012,0.617,0.017,0.278,0.023
2023-01-15 00:00:00+00:00,0.829,0.0,0.711,0.0,0.18,0.0
2023-01-15 01:00:00+00:00,0.867,0.0,0.73,0.0,0.136,0.0
