scenario_id,renewable_correlation_case,co2_baseline_frac,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_high_co2frac_0.1,high,0.1,100,1800000,400000,13153135.873193951,ok,optimal,35609765013.66046,24973.250439178883,60020.269205726916,99860.21099618591,0.0,32185.806460527936,0.0,3218580.6460527936,30700.148258903777,385429106.214594,317811473.7957186,67617632.4188754,328828396.82984877,108.29285231131247,350694313.47870356,26336027945.007923,1501601241.2380774,9079138711.509441,15755287992.260405,6627291423.166748,0.0,6627291423.166748,1166717859.748246,1166717859.748246,0.0,0.0,1479727785.734324,1479727785.734324,34130037227.922916,1479727785.734324,35609765013.65724,0.0032196044921875
