scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_high_dur_24h,high,24,1800000,400000,6576567.936596976,ok,optimal,45566517451.062935,19140.1869379387,120927.00198096874,88288.54978424276,0.0,50719.890839560925,0.0,1217277.3801494623,26582.51488601258,465378395.5447955,342729311.07624394,122649084.46855158,328828396.82984877,138.57233101021134,359170730.91773635,33372826747.10077,1150868547.670024,18292370885.391384,13929587314.039358,10443594071.728668,0.0,10443594071.728668,1010232739.3659931,1010232739.3659931,0.0,0.0,739863892.8671566,739863892.8671566,44826653558.19543,739863892.8671566,45566517451.062584,0.0003509521484375
