scenario_id,renewable_correlation_case,ldes_duration_hours,ldes_capex_per_mw,transmission_capex_per_mw,co2_cap_tons,solver_status,solver_condition,objective,backup_mw,solar_mw,wind_mw,battery4h_mw,ldes_mw,battery4h_mwh,ldes_mwh,transmission_mw,vres_available_mwh,vres_dispatched_mwh,vres_curtailment_mwh,total_load_mwh,system_cost_per_mwh,total_generation_mwh,generator_capex_total,backup_capex,solar_capex,wind_capex,storage_capex_total,battery4h_capex,ldes_capex,transmission_capex_total,transmission_capex,wind_opex,solar_opex,backup_opex,generator_opex_total,total_capex,total_opex,reconstructed_total_cost,cost_reconstruction_error
corr_low_dur_10h,low,10,1800000,400000,6576567.936596976,ok,optimal,41868300757.30046,19745.849004896074,85758.89742092621,115416.28247130237,0.0,35833.74965113438,0.0,358337.4965113438,36326.302663852905,437492105.848486,328240540.83403575,109251565.01445025,328828396.82984877,127.32568464567579,344681960.6755281,32369475137.314247,1187286030.1971366,12972566363.571152,18209622743.54596,7378429433.300332,0.0,7378429433.300332,1380532293.8219204,1380532293.8219204,0.0,0.0,739863892.8671565,739863892.8671565,41128436864.4365,739863892.8671565,41868300757.30366,-0.00319671630859375
